saleid,parcelid,parcel_level_latitude,parcel_level_longitude
102300.0,1,31.4162,-87.1873
102301.0,1,31.6667,-87.0728
102303.0,1,31.4419,-86.8051
102305.0,1,31.5505,-87.0637
102306.0,1,31.3276,-87.1189
102308.0,1,31.5404,-86.9177
102309.0,1,31.6998,-87.0367
102312.0,1,31.5405,-86.9892
102314.0,1,31.3066,-87.0741
102315.0,1,31.3655,-87.0043
102319.0,1,31.3741,-87.0297
102321.0,1,31.308,-87.0716
102322.0,1,31.4302,-87.1868
102325.0,1,31.2926,-87.0717
102328.0,1,31.414,-86.7691
102329.0,1,31.5146,-86.7961
102330.0,1,31.3672,-87.1396
102332.0,1,31.5011,-86.9923
102335.0,1,32.7856,-86.2654
102336.0,1,32.8582,-86.0666
102339.0,1,33.0564,-86.2913
102341.0,1,33.0802,-86.2759
102342.0,1,32.8524,-86.0904
102344.0,1,32.7626,-86.3033
102345.0,1,32.7893,-86.1409
102347.0,1,32.7999,-86.1831
102348.0,1,33.0339,-86.1106
102350.0,1,32.9488,-86.2098
102351.0,1,32.8211,-86.2484
102352.0,1,32.7571,-86.2746
102353.0,1,32.9875,-86.2534
102356.0,1,33.0938,-86.3978
102357.0,1,31.1781,-86.196
102358.0,1,31.0282,-86.1975
102360.0,1,31.4157,-86.4995
102361.0,1,31.4492,-86.4918
102366.0,1,31.4168,-86.5336
102368.0,1,31.4289,-86.6438
102371.0,1,31.3493,-86.585
102375.0,1,31.36,-86.2189
102376.0,1,31.4221,-86.5331
102377.0,1,31.5044,-86.5926
102379.0,1,31.4438,-86.4991
102383.0,1,31.233,-86.3898
102385.0,1,31.0518,-86.2189
102387.0,1,31.4408,-86.407
102388.0,1,31.322,-86.6479
102389.0,1,31.3986,-86.5885
102391.0,1,31.2185,-86.2875
102393.0,1,31.4994,-86.4856
102394.0,1,31.4701,-86.6105
102395.0,1,30.9976,-86.5108
102396.0,1,31.4412,-86.4122
102401.0,1,31.4532,-86.5493
102403.0,1,31.4963,-86.642
102406.0,1,31.0642,-86.49
102409.0,1,31.3102,-86.6773
102412.0,1,31.2363,-86.356
102416.0,1,31.3806,-86.6198
102420.0,1,31.4902,-86.5382
102421.0,1,31.4941,-86.5257
102426.0,1,31.5012,-86.4342
102427.0,1,31.5044,-86.5648
102428.0,1,31.4441,-86.4963
102430.0,1,31.5076,-86.5648
102433.0,1,31.4387,-86.2822
102435.0,1,31.4341,-86.3919
102436.0,1,31.4412,-86.4044
102437.0,1,31.4447,-86.4102
102439.0,1,31.2031,-86.4525
102440.0,1,31.4436,-86.3961
102442.0,1,31.1703,-86.6739
102443.0,1,31.4302,-86.4081
102448.0,1,31.4036,-86.5322
102449.0,1,31.4096,-86.6481
102450.0,1,30.9962,-86.6076
102453.0,1,31.3293,-86.6554
102455.0,1,31.1214,-86.3204
102460.0,1,31.3927,-86.3314
102463.0,1,31.0317,-86.3965
102464.0,1,31.5166,-86.4436
102465.0,1,31.5055,-86.6163
102468.0,1,31.3841,-86.2339
102469.0,1,31.5224,-86.4575
102471.0,1,31.1539,-86.2469
102472.0,1,31.5045,-86.5424
102473.0,1,31.3691,-86.2972
102475.0,1,31.4646,-86.5527
102476.0,1,31.201,-86.69
102478.0,1,31.4638,-86.4965
102480.0,1,31.4983,-86.4055
102481.0,1,31.3797,-86.2358
102483.0,1,31.3939,-86.4027
102485.0,1,31.3834,-86.327
102486.0,1,31.0279,-86.4233
102490.0,1,31.3558,-86.5658
102492.0,1,31.3545,-86.5912
102493.0,1,31.2273,-86.4993
102494.0,1,31.24,-86.6884
102495.0,1,31.2429,-86.6947
102496.0,1,31.4017,-86.2246
102498.0,1,31.3399,-86.6192
102502.0,1,31.4981,-86.4966
102503.0,1,31.3719,-86.293
102504.0,1,31.2046,-86.6953
102507.0,1,31.4197,-86.3868
102508.0,1,31.4579,-86.4804
102510.0,1,31.5131,-86.6956
102511.0,1,31.2364,-86.428
102514.0,1,31.2374,-86.6816
102515.0,1,31.3621,-86.5695
102519.0,1,31.2678,-86.6303
102520.0,1,31.399,-86.5916
102521.0,1,31.274,-86.5859
102524.0,1,31.4738,-86.5952
102526.0,1,31.3543,-86.331
102527.0,1,31.415,-86.4375
102529.0,1,31.4265,-86.408
102530.0,1,31.0823,-86.4732
102538.0,1,31.4041,-86.539
102539.0,1,31.4894,-86.4042
102540.0,1,31.2201,-86.6688
102542.0,1,31.4151,-86.386
102544.0,1,31.2679,-86.6219
102546.0,1,31.0851,-86.4596
102547.0,1,31.4261,-86.4374
102550.0,1,30.9993,-86.1936
102551.0,1,31.4017,-86.2867
102552.0,1,31.4158,-86.2021
102554.0,1,31.4378,-86.3936
102559.0,1,31.2929,-86.6816
102560.0,1,31.334,-86.5782
102561.0,1,31.3927,-86.5168
102562.0,1,31.0444,-86.431
102564.0,1,31.2072,-86.5432
102566.0,1,31.4589,-86.3662
102567.0,1,31.0517,-86.3148
102572.0,1,31.2585,-86.5586
102574.0,1,31.4874,-86.4927
102575.0,1,31.5019,-86.4179
102576.0,1,31.4993,-86.4055
102578.0,1,31.4512,-86.5229
102580.0,1,31.0062,-86.5104
102582.0,1,31.4093,-86.298
102583.0,1,31.4174,-86.5052
102591.0,1,31.1743,-86.6645
102592.0,1,31.4193,-86.4088
102594.0,1,31.0207,-86.507
102595.0,1,31.0167,-86.5019
102599.0,1,31.2784,-86.6041
102600.0,1,31.1255,-86.4003
102602.0,1,31.3393,-86.5773
102607.0,1,31.0009,-86.2974
102608.0,1,31.3633,-86.5996
102614.0,1,31.0959,-86.3476
102618.0,1,30.9952,-86.5244
102621.0,1,31.1572,-86.4434
102624.0,1,31.1484,-86.453
102627.0,1,31.4408,-86.2124
102628.0,1,31.0441,-86.2399
102629.0,1,31.4148,-86.4916
102632.0,1,31.44,-86.5026
102633.0,1,31.5028,-86.4297
102634.0,1,31.3273,-86.5763
102635.0,1,31.1957,-86.4575
102636.0,1,31.2009,-86.1959
102637.0,1,31.3953,-86.6622
102639.0,1,31.4163,-86.3457
102640.0,1,31.0017,-86.4499
102641.0,1,31.3763,-86.2654
102642.0,1,31.2523,-86.6689
102643.0,1,31.2017,-86.6041
102676.0,1,31.7109,-86.2843
102678.0,1,31.8169,-86.3905
102679.0,1,31.5968,-86.3256
102680.0,1,31.8426,-86.3229
102681.0,1,31.7778,-86.324
102682.0,1,31.7121,-86.3492
102683.0,1,31.6428,-86.2438
102684.0,1,31.5666,-86.401
102685.0,1,31.8625,-86.4278
102690.0,1,34.1163,-87.0918
102691.0,1,34.133,-87.0804
102694.0,1,34.3009,-87.1077
102695.0,1,34.21,-86.6215
102696.0,1,34.2616,-86.664
102699.0,1,33.914,-87.0536
102702.0,1,34.2287,-87.0289
102706.0,1,33.9742,-86.7907
102707.0,1,34.2973,-86.9139
102708.0,1,34.2674,-86.9204
102709.0,1,34.252,-87.0627
102710.0,1,33.8773,-86.9916
102713.0,1,34.1588,-86.6879
102715.0,1,34.2303,-86.5875
102718.0,1,34.0773,-87.0009
102719.0,1,34.0936,-86.9641
102720.0,1,34.2102,-86.6738
102722.0,1,34.2456,-87.0246
102723.0,1,33.8978,-87.0799
102726.0,1,34.1634,-86.628
102729.0,1,33.9616,-86.8748
102731.0,1,33.9546,-86.8866
102732.0,1,34.3103,-87.0592
102733.0,1,34.2322,-86.9516
102734.0,1,34.2911,-87.0076
102737.0,1,33.9629,-87.0177
102738.0,1,34.1373,-86.7187
102740.0,1,34.2095,-86.6171
102745.0,1,33.9655,-87.0701
102750.0,1,34.2917,-87.011
102755.0,1,33.9848,-86.7822
102756.0,1,34.1638,-86.7458
102757.0,1,34.2392,-87.0475
102759.0,1,33.9222,-87.0806
102762.0,1,34.2848,-86.9815
102771.0,1,34.0456,-86.967
102772.0,1,34.0886,-87.0787
102774.0,1,34.1474,-87.0693
102775.0,1,34.1702,-86.7231
102777.0,1,34.232,-86.6219
102783.0,1,33.9865,-86.9206
102784.0,1,34.1753,-86.9996
102785.0,1,34.0155,-87.0254
102786.0,1,33.9534,-86.8892
102787.0,1,34.0295,-86.8779
102791.0,1,34.3061,-86.8283
102793.0,1,34.0078,-87.058
102796.0,1,33.9921,-86.7778
102797.0,1,34.2013,-86.6702
102799.0,1,34.0138,-86.9587
102801.0,1,34.26,-87.054
102809.0,1,34.0445,-86.8431
102812.0,1,34.0109,-86.9929
102813.0,1,34.1617,-86.7477
102814.0,1,34.2074,-86.9975
102816.0,1,33.9893,-86.769
102817.0,1,34.2387,-86.6327
102818.0,1,34.0962,-86.6558
102823.0,1,34.0195,-86.9165
102825.0,1,33.9894,-87.0888
102829.0,1,34.1365,-87.0827
102830.0,1,33.9339,-87.0639
102833.0,1,33.9832,-87.1042
102834.0,1,34.1805,-86.6748
102835.0,1,34.2286,-86.5703
102836.0,1,34.1511,-87.0867
102837.0,1,34.1525,-86.9621
102838.0,1,34.2101,-86.7337
102841.0,1,34.1345,-87.0073
102844.0,1,33.9209,-87.0087
102845.0,1,34.202,-87.0676
102847.0,1,33.9252,-86.9398
102851.0,1,34.3101,-86.9967
102852.0,1,33.9894,-87.0483
102856.0,1,33.9575,-87.0371
102857.0,1,33.971,-87.0361
102858.0,1,34.1595,-86.752
102859.0,1,34.0336,-86.9163
102860.0,1,33.9885,-87.0295
102862.0,1,34.2346,-87.0794
102863.0,1,34.293,-86.9847
102864.0,1,34.0355,-86.9089
102865.0,1,34.0389,-86.9079
102866.0,1,34.0341,-86.908
102867.0,1,34.0366,-86.9084
102868.0,1,34.039,-86.9111
102869.0,1,34.0131,-86.8997
102870.0,1,34.062,-87.1091
102873.0,1,33.9907,-86.8002
102876.0,1,33.9171,-87.0622
102879.0,1,34.2221,-87.0115
102880.0,1,34.1809,-86.7135
102881.0,1,34.1539,-86.6879
102882.0,1,34.2581,-87.0936
102887.0,1,33.9151,-86.9656
102888.0,1,34.141,-86.7015
102890.0,1,34.0574,-87.0636
102891.0,1,34.2607,-86.7867
102893.0,1,34.1143,-86.9564
102894.0,1,34.2535,-86.602
102896.0,1,34.2722,-86.8063
102898.0,1,34.0573,-86.9563
102906.0,1,34.2963,-87.1023
102907.0,1,34.1078,-86.968
102909.0,1,34.0104,-86.9303
102910.0,1,34.0977,-86.9837
102914.0,1,34.1861,-86.5704
102915.0,1,34.0503,-86.9656
102916.0,1,34.0974,-87.0341
102917.0,1,33.9651,-86.8867
102918.0,1,34.0386,-86.9369
102919.0,1,33.9069,-87.0538
102921.0,1,34.1629,-87.0171
102922.0,1,34.182,-86.9813
102923.0,1,34.0819,-87.0733
102924.0,1,34.0018,-86.7758
102925.0,1,34.141,-87.0534
102927.0,1,33.958,-86.8607
102929.0,1,34.0067,-86.7864
102931.0,1,34.2071,-86.9632
102932.0,1,34.1794,-86.6055
102936.0,1,34.0389,-86.8865
102937.0,1,34.0851,-86.9871
102938.0,1,34.1767,-87.0909
102940.0,1,34.2751,-86.6789
102943.0,1,34.1641,-87.0028
102950.0,1,34.0672,-86.9508
102951.0,1,34.2643,-86.9837
102954.0,1,34.2293,-86.9917
102955.0,1,33.9421,-87.06
102956.0,1,34.2209,-86.9888
102960.0,1,33.9965,-86.8026
102962.0,1,34.1139,-87.0525
102963.0,1,34.2991,-86.7879
102966.0,1,33.946,-86.987
102968.0,1,34.0199,-86.8433
102970.0,1,34.2568,-86.6661
102973.0,1,34.0111,-86.8903
102974.0,1,34.2878,-86.9332
102976.0,1,33.8896,-87.069
102977.0,1,33.9714,-86.9962
102978.0,1,34.2895,-86.5978
102982.0,1,34.0129,-86.9638
103014.0,1,31.4067,-85.4887
103015.0,1,31.5725,-85.7873
103016.0,1,31.6044,-85.508
103018.0,1,31.6159,-85.6998
103020.0,1,31.608,-85.4817
103021.0,1,31.5872,-85.7405
103022.0,1,31.5935,-85.421
103023.0,1,31.495,-85.5294
103025.0,1,31.6122,-85.4993
103026.0,1,31.5075,-85.7456
103031.0,1,31.5815,-85.5921
103038.0,1,32.0674,-87.1277
103041.0,1,32.5453,-87.0119
103043.0,1,32.2143,-87.2371
103045.0,1,32.252,-86.8848
103046.0,1,32.2357,-86.8807
103047.0,1,32.0867,-86.9354
103049.0,1,32.072,-86.9408
103052.0,1,32.0719,-86.9301
103055.0,1,32.5726,-86.928
103064.0,1,32.2631,-87.0357
103071.0,1,32.0505,-86.96
103074.0,1,32.2185,-87.3216
103077.0,1,32.2796,-86.8851
103078.0,1,32.1035,-87.088
103087.0,1,34.3538,-85.7979
103091.0,1,34.2023,-85.8938
103092.0,1,34.2231,-86.0076
103093.0,1,34.2782,-85.9688
103096.0,1,34.5503,-85.5406
103098.0,1,34.3893,-86.0202
103100.0,1,34.2427,-85.9448
103102.0,1,34.4176,-86.0401
103106.0,1,34.4956,-85.5615
103107.0,1,34.5645,-85.6468
103115.0,1,34.7602,-85.568
103116.0,1,34.4111,-86.1034
103123.0,1,34.6081,-85.6503
103125.0,1,34.3937,-85.8472
103133.0,1,34.5054,-85.58
103136.0,1,34.8395,-85.6007
103139.0,1,34.3557,-85.8034
103142.0,1,34.5892,-85.7279
103143.0,1,34.6211,-85.756
103144.0,1,34.3099,-85.7504
103145.0,1,34.6988,-85.5711
103146.0,1,34.6053,-85.6064
103149.0,1,34.2786,-85.8727
103157.0,1,34.6206,-85.612
103158.0,1,34.6084,-85.6752
103161.0,1,34.3879,-85.8302
103162.0,1,34.3413,-85.774
103163.0,1,34.6572,-85.6266
103166.0,1,34.2332,-85.9526
103172.0,1,34.3576,-85.7946
103176.0,1,34.2417,-85.9817
103177.0,1,34.4302,-86.1065
103180.0,1,34.2112,-85.9947
103182.0,1,34.5094,-85.5845
103185.0,1,34.7536,-85.6459
103187.0,1,34.3005,-85.7474
103192.0,1,34.5645,-85.6252
103193.0,1,34.3304,-85.8997
103196.0,1,34.3584,-85.8955
103197.0,1,34.2696,-85.7688
103202.0,1,34.3651,-85.83
103203.0,1,34.249,-85.9854
103209.0,1,34.6228,-85.618
103211.0,1,34.2093,-85.8844
103213.0,1,34.6033,-85.6923
103214.0,1,34.559,-85.5464
103215.0,1,34.3896,-85.8465
103216.0,1,34.5821,-85.5545
103220.0,1,34.5633,-85.6033
103223.0,1,34.6084,-85.7044
103226.0,1,34.3463,-85.6886
103231.0,1,34.2629,-85.9197
103233.0,1,34.2459,-85.8507
103235.0,1,34.6231,-85.5441
103238.0,1,34.4819,-85.7944
103240.0,1,34.3149,-85.8403
103243.0,1,34.5442,-85.5531
103244.0,1,34.5528,-85.7789
103247.0,1,34.6234,-85.5916
103254.0,1,34.5035,-85.9584
103257.0,1,34.2301,-85.9898
103259.0,1,34.3454,-85.7508
103262.0,1,34.5309,-85.8148
103264.0,1,34.8086,-85.6189
103265.0,1,34.5668,-85.6289
103266.0,1,34.5962,-85.6529
103267.0,1,34.679,-85.5556
103269.0,1,34.2304,-85.8503
103271.0,1,34.598,-85.6076
103275.0,1,34.3521,-85.7821
103276.0,1,34.4745,-86.0102
103278.0,1,34.438,-86.0978
103283.0,1,34.5484,-85.6311
103284.0,1,34.5868,-85.6523
103286.0,1,34.8035,-85.6225
103289.0,1,34.3589,-85.7175
103290.0,1,34.6292,-85.6945
103291.0,1,34.5613,-85.6238
103292.0,1,34.5419,-85.755
103293.0,1,34.5255,-85.5671
103296.0,1,34.4118,-85.6518
103299.0,1,34.539,-85.6387
103300.0,1,34.3955,-85.9497
103301.0,1,34.5338,-85.5939
103302.0,1,34.3279,-85.7854
103303.0,1,34.4356,-86.015
103307.0,1,34.4011,-85.9718
103310.0,1,34.5435,-85.5371
103312.0,1,34.387,-86.021
103313.0,1,34.607,-85.6905
103315.0,1,34.6231,-85.6873
103316.0,1,34.3827,-85.9749
103321.0,1,34.3652,-86.0384
103323.0,1,34.5238,-85.8488
103327.0,1,34.3388,-85.8782
103329.0,1,34.6517,-85.7355
103333.0,1,34.276,-85.7913
103334.0,1,34.2078,-85.9994
103335.0,1,34.3659,-85.9099
103336.0,1,34.2176,-85.9513
103338.0,1,34.5541,-85.5993
103340.0,1,34.2393,-85.9732
103342.0,1,34.6815,-85.5699
103343.0,1,34.3104,-85.8808
103347.0,1,34.505,-85.796
103348.0,1,34.391,-86.0531
103349.0,1,34.3483,-85.8121
103350.0,1,34.3457,-85.806
103351.0,1,34.4851,-85.8094
103352.0,1,34.3577,-85.6994
103354.0,1,34.3705,-85.829
103355.0,1,34.6554,-85.6114
103357.0,1,34.3193,-85.8273
103359.0,1,34.5993,-85.7216
103360.0,1,34.7687,-85.6236
103363.0,1,34.3601,-85.703
103364.0,1,34.2609,-85.794
103365.0,1,34.5118,-85.7921
103369.0,1,34.256,-85.8554
103370.0,1,34.2207,-85.8632
103373.0,1,34.742,-85.602
103377.0,1,34.6196,-85.7054
103378.0,1,34.4068,-85.9113
103380.0,1,34.2016,-85.9244
103383.0,1,34.5659,-85.5551
103392.0,1,34.2059,-85.9594
103394.0,1,34.5681,-85.6425
103395.0,1,34.5282,-85.5716
103398.0,1,34.5217,-85.5759
103399.0,1,34.541,-85.7579
103400.0,1,34.5469,-85.5542
103401.0,1,34.5849,-85.6516
103402.0,1,34.321,-85.9056
103403.0,1,34.341,-85.8107
103404.0,1,34.4613,-86.0504
103405.0,1,34.5141,-85.5507
103425.0,1,34.7357,-85.5762
103434.0,1,34.534,-85.7227
103452.0,1,34.2168,-85.8546
103453.0,1,34.594,-85.6898
103454.0,1,34.5156,-85.5768
103460.0,1,34.5985,-85.6693
103463.0,1,34.2164,-85.9072
103464.0,1,34.3112,-85.8425
103468.0,1,34.5977,-85.6417
103482.0,1,34.2814,-85.9473
103510.0,1,31.198,-87.1719
103511.0,1,31.0942,-87.5789
103514.0,1,31.235,-87.1921
103516.0,1,31.0865,-87.1739
103520.0,1,31.058,-86.9713
103522.0,1,31.0047,-86.8848
103524.0,1,31.0836,-87.5795
103529.0,1,31.0844,-87.4249
103534.0,1,31.168,-86.8624
103539.0,1,31.055,-87.1677
103546.0,1,31.1679,-87.2988
103547.0,1,31.0905,-87.3209
103549.0,1,31.047,-86.9934
103554.0,1,31.099,-87.1858
103570.0,1,31.1019,-87.1938
103577.0,1,31.2191,-87.0583
103582.0,1,31.1907,-86.867
103584.0,1,31.1826,-87.1517
103591.0,1,31.1084,-87.5754
103593.0,1,30.9995,-86.6922
103594.0,1,31.1417,-87.2215
103600.0,1,31.1485,-87.567
103601.0,1,31.2388,-87.211
103602.0,1,34.1304,-85.9879
103614.0,1,34.0875,-86.2975
103620.0,1,34.1898,-86.0148
103623.0,1,34.047,-86.2025
103626.0,1,34.1322,-85.8667
103627.0,1,34.0114,-86.2816
103628.0,1,34.0333,-86.229
103631.0,1,33.8671,-87.5706
103639.0,1,33.8134,-87.9167
103642.0,1,33.6334,-87.7226
103644.0,1,33.7339,-87.5963
103645.0,1,33.8162,-87.5339
103646.0,1,33.8993,-87.7677
103648.0,1,33.8965,-87.782
103653.0,1,33.9037,-87.9508
103654.0,1,33.8783,-87.6497
103656.0,1,33.7865,-87.6539
103658.0,1,33.5845,-87.9189
103660.0,1,33.8503,-87.654
103662.0,1,33.6165,-87.4491
103665.0,1,33.8597,-87.7766
103668.0,1,33.8909,-87.7211
103669.0,1,33.5676,-87.7602
103670.0,1,33.8152,-87.6718
103671.0,1,33.8607,-87.83
103672.0,1,33.7418,-87.7537
103674.0,1,33.6174,-87.7638
103676.0,1,33.822,-87.5767
103680.0,1,33.8083,-87.874
103681.0,1,33.7875,-87.6212
103682.0,1,33.7447,-87.7103
103683.0,1,33.8323,-87.7679
103684.0,1,33.7714,-87.6296
103686.0,1,33.8111,-87.7298
103689.0,1,33.8204,-87.9114
103691.0,1,33.7232,-87.5745
103692.0,1,33.6585,-87.7029
103694.0,1,33.7021,-87.6302
103695.0,1,33.7647,-87.876
103696.0,1,33.6985,-87.6301
103699.0,1,33.5973,-87.7863
103700.0,1,33.8678,-87.5869
103701.0,1,33.8691,-87.5892
103702.0,1,33.8083,-87.7726
103704.0,1,33.9147,-87.6637
103708.0,1,33.6812,-87.9356
103711.0,1,33.5485,-87.6948
103712.0,1,33.7893,-87.7859
103717.0,1,33.7711,-87.6567
103718.0,1,33.8003,-87.8468
103719.0,1,33.628,-87.7211
103722.0,1,33.6781,-87.4785
103723.0,1,33.6915,-87.6344
103725.0,1,33.8775,-87.7848
103733.0,1,33.6266,-87.9432
103734.0,1,33.8217,-87.7093
103736.0,1,33.6965,-87.5938
103740.0,1,33.8701,-87.9105
103741.0,1,33.6239,-87.7345
103742.0,1,33.7848,-87.5415
103743.0,1,33.6374,-87.6845
103745.0,1,33.7532,-87.7134
103746.0,1,33.6933,-87.5885
103748.0,1,33.914,-87.9007
103752.0,1,33.5918,-87.8785
103754.0,1,33.7131,-87.6743
103755.0,1,33.8764,-87.8295
103757.0,1,33.8408,-87.6463
103760.0,1,33.7849,-87.9284
103764.0,1,33.835,-87.5357
103776.0,1,34.4522,-87.814
103777.0,1,34.4828,-87.8434
103781.0,1,34.5505,-88.0246
103782.0,1,34.4452,-87.5772
103783.0,1,34.4088,-87.6518
103784.0,1,34.3393,-87.5979
103786.0,1,34.5229,-87.8133
103787.0,1,34.4585,-87.5859
103788.0,1,34.4183,-87.7651
103789.0,1,34.3134,-87.8559
103793.0,1,34.3327,-87.862
103794.0,1,34.3911,-88.015
103801.0,1,34.3644,-87.7006
103805.0,1,34.563,-87.9864
103806.0,1,34.5579,-87.9146
103809.0,1,34.404,-87.8892
103810.0,1,34.3512,-87.9736
103812.0,1,34.3881,-87.9054
103813.0,1,34.5287,-87.8824
103817.0,1,34.4868,-87.9654
103820.0,1,34.3784,-87.8357
103823.0,1,34.5584,-87.9885
103824.0,1,34.4244,-87.7521
103826.0,1,34.3819,-87.9131
103827.0,1,34.4201,-87.7135
103828.0,1,34.374,-87.7666
103830.0,1,34.432,-87.6411
103834.0,1,34.4158,-87.9462
103836.0,1,34.3552,-87.9415
103837.0,1,34.3546,-87.6336
103839.0,1,34.4272,-87.6386
103840.0,1,34.3333,-87.7506
103841.0,1,34.4321,-87.788
103844.0,1,34.4659,-88.043
103846.0,1,34.3745,-87.8093
103848.0,1,34.572,-87.859
103849.0,1,34.5385,-87.8798
103850.0,1,34.3222,-87.9385
103853.0,1,34.4952,-87.887
103854.0,1,34.4108,-87.8165
103855.0,1,34.5603,-88.0074
103856.0,1,34.408,-87.6388
103858.0,1,34.5661,-87.855
103860.0,1,34.4618,-87.9022
103861.0,1,34.369,-88.0612
103862.0,1,34.5431,-88.0382
103863.0,1,34.3915,-88.1404
103867.0,1,34.5186,-88.1469
103868.0,1,34.3403,-87.5561
103869.0,1,34.476,-87.9132
103870.0,1,34.3424,-87.8974
103872.0,1,34.5147,-87.5953
103876.0,1,34.4678,-88.1087
103877.0,1,34.3555,-87.9534
103886.0,1,34.5193,-88.0137
103890.0,1,31.1568,-85.6994
103894.0,1,31.0239,-85.5424
103897.0,1,31.1452,-85.5628
103899.0,1,31.1837,-85.9487
103901.0,1,31.0438,-85.6786
103902.0,1,31.1745,-86.1009
103903.0,1,31.1453,-86.1548
103905.0,1,31.1449,-85.6478
103912.0,1,31.0946,-85.9466
103913.0,1,31.1674,-86.0272
103918.0,1,31.1286,-85.9242
103922.0,1,31.0349,-85.9494
103926.0,1,31.1149,-85.6587
103933.0,1,31.1249,-85.7714
103935.0,1,31.0164,-86.0197
103936.0,1,31.1887,-85.6441
103940.0,1,31.1179,-85.5484
103941.0,1,31.1648,-85.9878
103946.0,1,31.0625,-86.1378
103949.0,1,31.1546,-85.7626
103950.0,1,31.1393,-85.6961
103954.0,1,31.1629,-85.7023
103958.0,1,31.0237,-86.0914
103959.0,1,31.1632,-85.7467
103975.0,1,31.5323,-85.2732
104039.0,1,31.6224,-85.191
104040.0,1,31.3712,-85.1954
104050.0,1,31.4473,-85.1255
104053.0,1,31.6232,-85.2127
104054.0,1,31.6104,-85.3098
104056.0,1,31.4798,-85.3811
104060.0,1,31.5498,-85.0918
104062.0,1,31.6824,-85.2885
104067.0,1,31.4358,-85.2379
104070.0,1,31.4336,-85.285
104072.0,1,31.6147,-85.0951
104073.0,1,31.6205,-85.0996
104075.0,1,31.6371,-85.3754
104076.0,1,31.6897,-85.1433
104078.0,1,31.5553,-85.2923
104080.0,1,31.5255,-85.3511
104082.0,1,31.6929,-85.2556
104083.0,1,31.5021,-85.0981
104084.0,1,31.4471,-85.1776
104087.0,1,31.6744,-85.381
104088.0,1,31.4871,-85.1121
104090.0,1,31.5692,-85.2702
104091.0,1,31.6662,-85.3875
104092.0,1,31.6556,-85.2051
104093.0,1,31.652,-85.2027
104096.0,1,31.6674,-85.2508
104100.0,1,31.5634,-85.2009
104105.0,1,31.5893,-85.2845
104106.0,1,31.6927,-85.2102
104109.0,1,31.5743,-85.1718
104110.0,1,31.5213,-85.1996
104113.0,1,31.5646,-85.1969
104114.0,1,31.559,-85.3151
104116.0,1,31.5606,-85.2653
104117.0,1,31.5124,-85.3567
104121.0,1,31.5176,-85.1906
104124.0,1,31.3543,-85.224
104125.0,1,31.519,-85.3419
104126.0,1,31.5364,-85.2322
104127.0,1,31.6929,-85.2083
104130.0,1,31.3834,-85.0894
104132.0,1,31.7002,-85.2842
104133.0,1,31.6459,-85.1216
104135.0,1,31.5962,-85.1608
104136.0,1,31.4681,-85.1779
104137.0,1,31.5757,-85.2477
104138.0,1,31.3401,-85.2328
104139.0,1,31.5551,-85.1732
104143.0,1,31.3672,-85.1487
104150.0,1,31.4081,-85.1121
104152.0,1,31.6333,-85.2993
104157.0,1,31.4384,-85.29
104158.0,1,31.4808,-85.2277
104160.0,1,31.5681,-85.2323
104162.0,1,31.3844,-85.2463
104164.0,1,31.5056,-85.3023
104168.0,1,31.6667,-85.3088
104170.0,1,31.6501,-85.1039
104217.0,1,31.6503,-85.414
104221.0,1,31.484,-85.2214
104225.0,1,31.3659,-85.2659
104226.0,1,31.4638,-85.1995
104228.0,1,31.676,-85.1247
104234.0,1,31.536,-85.3488
104235.0,1,31.5531,-85.302
104236.0,1,31.5605,-85.3025
104238.0,1,31.4721,-85.4147
104240.0,1,31.4152,-85.3225
104242.0,1,31.5055,-85.1439
104247.0,1,31.5268,-85.3229
104251.0,1,31.5294,-85.197
104252.0,1,31.5451,-85.1982
104253.0,1,31.3862,-85.101
104254.0,1,31.4982,-85.2803
104258.0,1,31.6874,-85.2876
104259.0,1,31.3718,-85.2027
104264.0,1,31.6512,-85.1859
104265.0,1,31.5269,-85.1378
104266.0,1,31.3333,-85.2105
104271.0,1,31.6971,-85.2773
104272.0,1,31.4787,-85.1044
104273.0,1,31.6591,-85.2157
104279.0,1,31.6707,-85.1993
104281.0,1,31.5414,-85.1613
104282.0,1,31.5366,-85.159
104283.0,1,31.7364,-85.1382
104286.0,1,31.444,-85.1338
104292.0,1,31.6708,-85.2587
104293.0,1,31.6196,-85.3067
104294.0,1,31.6855,-85.2033
104296.0,1,31.5629,-85.3771
104297.0,1,31.0914,-85.314
104298.0,1,31.0654,-85.3593
104306.0,1,31.3061,-85.153
104314.0,1,31.0477,-85.0652
104316.0,1,31.2543,-85.6105
104319.0,1,31.0882,-85.0641
104322.0,1,31.0638,-85.365
104339.0,1,31.0995,-85.2846
104340.0,1,31.2503,-85.6538
104341.0,1,31.1976,-85.6833
104347.0,1,31.2187,-85.6156
104353.0,1,31.1457,-85.3141
104359.0,1,31.2164,-85.6047
104385.0,1,31.0875,-85.028
104393.0,1,31.0672,-85.3641
104394.0,1,31.27,-85.2813
104395.0,1,31.0118,-85.1042
104399.0,1,31.0588,-85.0626
104403.0,1,31.2543,-85.6096
104407.0,1,31.3022,-85.178
104411.0,1,31.2962,-85.1302
104419.0,1,31.2702,-85.6169
104435.0,1,31.3061,-85.1854
104436.0,1,31.1309,-85.2544
104437.0,1,31.1408,-85.3093
104458.0,1,31.0488,-85.1578
